,reviewText,Positive,sentiment
8005,"quite good app . u great money , 's godsend . intuitive nice looking interface + ease use make app worthy getting . worth $ 2 price tag . get , 's free today worth",1,"('Good', {'neg': 0.0, 'neu': 0.375, 'pos': 0.625, 'compound': 0.9768})"
8006,rarely use check added gift card help track balance seems really user friendly . ask personal information nickname account starting balance . simple app still use ch,1,"('Neutral', {'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.8434})"
8007,"replaced actual paper bank book app , much easier keep track finance digitally . spent lot time trying find app like , stop looking !",1,"('Neutral', {'neg': 0.085, 'neu': 0.698, 'pos': 0.217, 'compound': 0.5255})"
8008,app exactly looking . 's really easy use . do n't connect bank account worry losing money password protection added security . utilizing app need,1,"('Neutral', {'neg': 0.189, 'neu': 0.619, 'pos': 0.192, 'compound': 0.024})"
8009,"work well . easy set . easy customize . visually appealing . nice , large text kyros 7024. run flawlessly . worth money .",1,"('Good', {'neg': 0.0, 'neu': 0.433, 'pos': 0.567, 'compound': 0.9081})"
8010,"easy use , nice app . looking . someone pointed & # 34 ; sharing & # 34 ; product & # 34 ; mor one phone , put 2 tablet , back . copied backup file computer , pasted",1,"('Neutral', {'neg': 0.0, 'neu': 0.702, 'pos': 0.298, 'compound': 0.8176})"
8011,app simple use . dont keep carbon copy chrcks nice write note check instead download scan copy bank go away.the password funtions well . dont think,1,"('Neutral', {'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.5994})"
8012,"could hardly believe thing installed.it blury , upside down.i mean everything upside down.happy get rid .",0,"('Neutral', {'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0})"
8013,purchased app android market long time ago . worth every penny . work lot like money program computer make keeping account balanced breeze .,1,"('Neutral', {'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.5267})"
8014,basic electronic checkbook kindle keep track spending . easy setup use . 's free .,1,"('Neutral', {'neg': 0.0, 'neu': 0.617, 'pos': 0.383, 'compound': 0.7351})"
8015,"wow want account number ? haaahaaahhaha yeah ok let give pin number , s # dl # im since n't need keep secret anything . think 'll stick check book glovebox since lot people arent ac",0,"('Neutral', {'neg': 0.0, 'neu': 0.665, 'pos': 0.335, 'compound': 0.8442})"
8016,app simple check book app . work smoothly support multiple account . great substitute paper check register .,1,"('Neutral', {'neg': 0.0, 'neu': 0.657, 'pos': 0.343, 'compound': 0.7783})"
8017,basic version . keep track four account . carrying multiple check saving book around anymore . trick enter purchase right made keep receipt order make daily entry . great way keep,1,"('Neutral', {'neg': 0.04, 'neu': 0.825, 'pos': 0.135, 'compound': 0.5994})"
8018,found good tool . tablet find labor intensive 's fault . keep date balance time . would get . thing wish would sync information fro,1,"('Neutral', {'neg': 0.103, 'neu': 0.684, 'pos': 0.213, 'compound': 0.4404})"
8019,great app . looking something simple use place checkbook register great . thing wish would done made could delete catagories . 'd like one need .,1,"('Neutral', {'neg': 0.0, 'neu': 0.573, 'pos': 0.427, 'compound': 0.9246})"
8020,"using free version nearly two year ( yet needed feature paid version ) , served wonderfully without fail . tried couple different register none simple easy use",1,"('Neutral', {'neg': 0.076, 'neu': 0.604, 'pos': 0.319, 'compound': 0.8245})"
8021,single useful application ever seen life ! use every day save paper check ledger !,1,"('Neutral', {'neg': 0.0, 'neu': 0.622, 'pos': 0.378, 'compound': 0.7707})"
8022,probably easiest checkbook roster ever . downloaded another paid confusing deleted immediately . free download way better paying one . carry kindle everywhere,1,"('Neutral', {'neg': 0.071, 'neu': 0.595, 'pos': 0.335, 'compound': 0.7964})"
8023,never like register book forgot use . save receipt log phone go everywhere . good deal .,1,"('Neutral', {'neg': 0.11, 'neu': 0.573, 'pos': 0.318, 'compound': 0.6111})"
8024,way much trouble setup . lot problem lack using real keyboard . created use spreadsheet desktop 's lot easier faster use app tablet . tablet android device hav,0,"('Neutral', {'neg': 0.237, 'neu': 0.615, 'pos': 0.148, 'compound': -0.4404})"
8025,update downgraded one star : : export csv file feature creates spreadsheet following format date column : `` fri sep 02 20:21:42 edt 2011 '' . developer change normal format accounting program recogni,0,"('Neutral', {'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.2732})"
8026,"bought market first time used . export backup great plan use software , . n't budget , neither 's perfect . try ! great easy way keep track total ...",1,"('Neutral', {'neg': 0.087, 'neu': 0.582, 'pos': 0.331, 'compound': 0.8553})"
8027,"great ! 'm still using paper checkbook , use keep backup , check ( 'm ) bank , n't carry checkbook around . love app ! recommend everyone ! work grea",1,"('Neutral', {'neg': 0.0, 'neu': 0.619, 'pos': 0.381, 'compound': 0.9131})"
8028,app exactly say ... manual register . password protection work fine . issue running droid 2 global .,1,"('Neutral', {'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.2023})"
8029,easy use . one best apps ever . give try wo n't disappointed . use instead check register .,1,"('Neutral', {'neg': 0.0, 'neu': 0.554, 'pos': 0.446, 'compound': 0.8643})"
8030,"'ve using app quite could n't happier . pretty much checkbook ledger easier keep track , math 's super reliable .",1,"('Neutral', {'neg': 0.215, 'neu': 0.531, 'pos': 0.254, 'compound': 0.2575})"
8031,multiple bank account 2 would recomend buying app . really alot easier carrying multiple bank ledger . app give one le thing carry around .,1,"('Neutral', {'neg': 0.0, 'neu': 0.867, 'pos': 0.133, 'compound': 0.4728})"
8032,n't know people came conclusion review . complaint inaccurate ( unless app updated changed feature ) . add exact cent new category edit entr,1,"('Neutral', {'neg': 0.104, 'neu': 0.896, 'pos': 0.0, 'compound': -0.296})"
8033,"nice , simple effective program . much better old hand-written ledger one n't make math error . track multiple account . recommended .",1,"('Neutral', {'neg': 0.0, 'neu': 0.503, 'pos': 0.497, 'compound': 0.897})"
8034,app everything wanted do.you reconcile bank statement hidden entry option cleared .,1,"('Neutral', {'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.1027})"
8035,app thought would .. decided delete tablet .,0,"('Neutral', {'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0})"
8036,"good ledger , digital version replaces paper version checkbook . work great use right",1,"('Neutral', {'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.7906})"
8037,purchased app 1 year ago droidx . work great love . use debit card quickly post purchase . free version allows 2 account . got paid version could also keep home based business .,1,"('Neutral', {'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.9118})"
8038,"searched high & low ledger app , & even called amazon see could recommend something . never mentioned app . came across accident , downloaded , & 100 % satisfied .",1,"('Neutral', {'neg': 0.184, 'neu': 0.567, 'pos': 0.248, 'compound': 0.2023})"
8039,looking . 's great app easy use understand . work good thing use .,1,"('Good', {'neg': 0.0, 'neu': 0.447, 'pos': 0.553, 'compound': 0.872})"
8040,someone like half money cash budgeting purpose app great . n't update finance penny daily easily keep track cash spent budget needed eventually sit .,1,"('Neutral', {'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.8402})"
8041,opened test . look simple enough use . password feature worked ... someone said n't . n't write enough check track transaction close enough use application look like something would u,1,"('Neutral', {'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.3612})"
8042,"first , link bank info ! online banking app . electronic register - period . think - math remind auto-transactions ! 've using free version 6-mon",1,"('Neutral', {'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.5972})"
8043,"use app every day . keep multiple account , let name . give expense report based category chosen . allows organized spending , without giving bit personal banking informat",1,"('Neutral', {'neg': 0.081, 'neu': 0.919, 'pos': 0.0, 'compound': -0.2584})"
8044,"anything would want added app , would ability reconcile account . really like one .",1,"('Neutral', {'neg': 0.0, 'neu': 0.585, 'pos': 0.415, 'compound': 0.659})"
8045,"felt need run app since saw earlier review saying password work . work unable access info.unless password . need least 4 digit long though.also , little unsure",1,"('Neutral', {'neg': 0.072, 'neu': 0.928, 'pos': 0.0, 'compound': -0.1796})"
8046,"looking way keep track debit card purchase . bought vanilla visa debit card . great could n't track spending unless kept checking online . convenient , automatically see b",1,"('Neutral', {'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.6249})"
8047,app user friendly love calculates every transaction let go back mark something cleared .,1,"('Neutral', {'neg': 0.0, 'neu': 0.532, 'pos': 0.468, 'compound': 0.8316})"
8048,work well . never written check n't plan . good way keep track spending money much left debit card .,1,"('Neutral', {'neg': 0.123, 'neu': 0.769, 'pos': 0.108, 'compound': -0.0788})"
8049,"'ve used week , far 's great . 's easy use add multiple account .",1,"('Neutral', {'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.7906})"
8050,"nothing exceptional , , 'm expecting something exceptional , want something work . seems work far xoom . everyone complaining putting acct number : n't use real one app problem",1,"('Neutral', {'neg': 0.166, 'neu': 0.738, 'pos': 0.096, 'compound': -0.4404})"
8051,handy app . glad . save much time worry concerning finance . love convenience app . easy use .,1,"('Good', {'neg': 0.115, 'neu': 0.357, 'pos': 0.528, 'compound': 0.886})"
8052,use tube quite often access tablet great . n't get another system get .,1,"('Neutral', {'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.6249})"
8053,great app love n't wait load right there.bye app love music .,1,"('Good', {'neg': 0.0, 'neu': 0.39, 'pos': 0.61, 'compound': 0.926})"
8054,ok first app amazing . kindle fire work perfectly . world hard use ? ? great downloading video youtube ur tablet there rlly nothing wrong . hard use ? ! ! 7,1,"('Neutral', {'neg': 0.136, 'neu': 0.393, 'pos': 0.471, 'compound': 0.9411})"
8055,"app truly great useful suddenly wont play video anymore 'm frustrated , one know ? ? ? ? ? : ( ^^ * ! & gt ; & lt ; & gt ; )",1,"('Neutral', {'neg': 0.177, 'neu': 0.325, 'pos': 0.499, 'compound': 0.8725})"
8056,"couldnt get video load play anything , pretty let app",0,"('Neutral', {'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.6808})"
8057,"family seems enjoy . problem downloaded quickly . issue , except hate writing review downloaded apps .",1,"('Neutral', {'neg': 0.327, 'neu': 0.51, 'pos': 0.163, 'compound': -0.4939})"
8058,virus scan showed app malicious . uninstall download real app . look tubemate official website . see major diff .,0,"('Neutral', {'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0})"
8059,download full vids . youtube seen full screen must get app kindle fire device,1,"('Neutral', {'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.34})"
8060,great didnt get virus whatever fun get free movie music youtube . suggest .,1,"('Good', {'neg': 0.0, 'neu': 0.457, 'pos': 0.543, 'compound': 0.8934})"
8061,"people want download type video matter 's music tv show , app . 've downloaded lot video since 've used app . best part n't need wifi , 3g , even 4g access downloaded vide",1,"('Neutral', {'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.6808})"
8062,app helped schoolwork entertainment joy . extremely pleased youtube downloading application .,1,"('Good', {'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.8687})"
8063,ok got kindle fire thought okay download facebook could download thought looking another video downloader n't facebook use,0,"('Neutral', {'neg': 0.112, 'neu': 0.698, 'pos': 0.191, 'compound': 0.1779})"
8064,great app day downloaded lot song still work awesome completely great best music app ever,1,"('Good', {'neg': 0.0, 'neu': 0.396, 'pos': 0.604, 'compound': 0.957})"
8065,awesome app use download music whatever play anytime without internet . really good app .,1,"('Neutral', {'neg': 0.137, 'neu': 0.523, 'pos': 0.34, 'compound': 0.5963})"
8066,n't let bug n't jugde book cover right ? get u n't like delete,1,"('Neutral', {'neg': 0.161, 'neu': 0.839, 'pos': 0.0, 'compound': -0.2755})"
8067,think app great definerley worth five star .... u need internet yo play downloaded video ? ? ? ? embrace ur cold shoulder .....,1,"('Neutral', {'neg': 0.0, 'neu': 0.563, 'pos': 0.437, 'compound': 0.8924})"
8068,happy app . downloaded 1hr 36 min . bw movie 2 minute . color movie might take 4-5 minute . youtube video second . play back mxplayer even play back google movie tv app . awesome ch,1,"('Neutral', {'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.9118})"
8069,used love app u download video device wont let u guy need take update better without,0,"('Neutral', {'neg': 0.0, 'neu': 0.628, 'pos': 0.372, 'compound': 0.7964})"
8070,app one worst ive eve gotten ! ! first went well happy app thing changed going use app one day n't let download mad wanted burn device remembered,0,"('Neutral', {'neg': 0.117, 'neu': 0.627, 'pos': 0.257, 'compound': 0.601})"
8071,"n't play youtube playlist , take forever start wo n't play playlist search engine suck ! ! ! ! could rate properly = minus 5 stars.basically single youtube app actually work , allow log account",0,"('Neutral', {'neg': 0.246, 'neu': 0.696, 'pos': 0.058, 'compound': -0.7383})"
8072,get free song u want app ur fav artist cool helpful requires internet get music,1,"('Good', {'neg': 0.0, 'neu': 0.415, 'pos': 0.585, 'compound': 0.8934})"
8073,"n't get app ! ! ! may seem cool first download music web , n't fooled . app week kindle started actin weird . n't able fast forward music kindle would n't turn charged .",0,"('Neutral', {'neg': 0.052, 'neu': 0.735, 'pos': 0.213, 'compound': 0.643})"
8074,allows download favorite youtube video turn internet ca n't get signal still watch downloaded video .,1,"('Neutral', {'neg': 0.0, 'neu': 0.824, 'pos': 0.176, 'compound': 0.4588})"
8075,absolutely issus app . work completely perfect . use kindle fire work maximum 2 time .,1,"('Neutral', {'neg': 0.146, 'neu': 0.61, 'pos': 0.244, 'compound': 0.3804})"
8076,phone phone gooood b c e,0,"('Neutral', {'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0})"
8077,"whenever like new song want one favorite video youtube kindle fire , easily download straight app . take second easy . must crazy app : )",1,"('Neutral', {'neg': 0.151, 'neu': 0.409, 'pos': 0.44, 'compound': 0.802})"
8078,app youtube right ? well give 40 video would n't even want watch . like wasting time go ahead buy useless app,0,"('Neutral', {'neg': 0.255, 'neu': 0.57, 'pos': 0.175, 'compound': -0.2783})"
